codigo,orden,sitios,fecha,año,campaña,tem_agua,tem_aire,od,ph,olores,color,espumas,mat_susp,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,dqo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,cr_total_mg_l,cd_total_mg_l,clorofila_a_ug_l,microcistina_ug_l,ica,calidad_de_agua,gobierno_local,latitud,longitud,Poblacion_partido,Personas_con_cloacas,Actividad_principal,"Agricultura, ganadería, caza y silvicultura",Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,Explotación de minas y canteras,Industria Manufacturera,"Electricidad, gas y agua",Construcción,Servicios,Dureza_x,Floruros_x,Nitritos_x,Sólidos_totales_x,Sulfatos_x,Sulfuros_x,"2,4_D_x","2,4_DB_x",Aletrina_x,AMPA_x,Atrazina_x,Atrazina_2_hidroxi_x,Atrazina_desetil_x,Atrazina_desisopropil_x,Acetamiprid_x,Acetoclor_x,Aldicarb_x,Ametrina_x,Azoxistrobina_x,Benazolina_x,Benomilo_x,Bispiribac_x,Boscalid_x,Butóxido_de_piperonilo_x,Carbarilo_x,Carbendazim_x,Carbofurano_x,Cipermetrina_x,Clorantraniliprol_x,Clorimuron_Etil_x,Clorpirifos_(Etil_y_Metil)_x,Ciproconazol_x,Deltametrina_x,Diazinon_x,Dicamba_x,Diclosulam_x,Difenoconazol_x,Diflubenzuron_x,Dimetoato_x,Epoxiconazol_x,Fipronil_x,Fludioxonil_x,Flumioxazin_x,Flurocloridona_x,Glifosato_x,Glufosinato_x,Haloxifop_metil_x,Imazapic_x,Imazapir_x,Imazaquin_x,Imidacloprid_x,Imazetapir_x,Kresoxim_metil_x,Lactofen_x,Lambda_cialotrina_x,Linurón_x,Malatión_x,MCPA_x,Metalaxil_x,Metconazol_x,Metolacloro_x,Metomilo_x,Metribuzina_x,Metsulfuron_metil_x,Paratión_etil_x,Pendimetalina_x,Permetrina_x,Picoxistrobina_x,Piraclostrobina_x,Prometrina_x,Spinosad_A_x,Spinosad_D_x,Saflufenacilo_x,Sulfentrazona_x,Sulfluramida_x,TCP_(Metab_Clorpirifos)_x,Tebuconazol_x,Tetrametrina_x,Thiodicarb_x,Trifloxistrobina_x,Triticonazol_x,Tropamezona_x,Clortetraciclina_x,Doxiciclina_x,Lasalocid_x,Maduramicina_x,Monensina_x,Oxitetraciclina_x,Salinomicina_x,Semduramicina_x,Tetraciclina_x,Tilosina_x,Anilina_x,Metiltriclosan_x,Metil_parabeno_x,Etil_parabeno_x,Propil_parabeno_x,Butil_parabeno_x,Triclosan_x,Sulfapiridina_x,Sulfadiazina_x,Sulfatiazol_x,Sulfamerazina_x,Sulfametazina_x,Sulfametoxazol_x,Sulfadimetoxina_x,Sulfaguanidina_x,Sulfametoxipiridazina_x,Abamectina_x,Moxidectina_x,Doramectina_x,Ivermectina_x,Alprazolam_x,Amoxicilina_x,Atenolol_x,Azitromicina_x,Bromazepam_x,Cafeína_x,Carbamazepina_x,Carvedilol_x,Cefalexina_x,Ciprofloxacina_x,Claritromicina_x,Clonazepam_x,Cloranfenicol_x,Diclofenaco_x,Difenhidramina_x,Dipirona_x,Enalapril_x,Eritromicina_x,Etinilestradiol_x,Estradiol_x,Florfenicol_x,Fluoxetina_x,Ibuprofeno_x,Indometacina_x,Lorazepam_x,Norfloxacina_x,Oxicarbamacepina_x,Paracetamol_x,Propinox_x,Salbutamol_x,Sildenafilo_x,Aldrin_x,pp_DDD_x,op_DDE_x,pp_DDE_x,op_DDT_x,pp_DDT_x,Dieldrin_x,Endosulfanes_x,Endrina_x,Heptacloro_x,Epóxido_de_heptacloro_(isóm_A)_x,Epóxido_de_heptacloro_(isóm_B)_x,a_BHC_x,b_BHC_x,g_BHC_x,Metoxicloro_x,Alfa_clordano_x,Dicofol_x,Aluminio_x,Cobalto_x,Níquel_x,Cobre_x,Zinc_x,Arsénico_x,Estaño_x,Mercurio_x,Plomo_x,"2-sec-Butil-4,6-dinitrofenol_x",p_Clorometacresol,2-Clorofenol_x,o-metilfenol_x,m-metilfenol_x,p-metilfenol_x,"2-Ciclohexil-4,6-dinitrofenol_x","2,4-Diclorofenol_x","2,6-Diclorofenol_x","2,4-Dimetilfenol_x","2,4-Dinitrofenol_x","2-Metil-4,6-dinitrofenol_x",2-Nitrofenol_x,4-Nitrofenol_x,Pentaclorofenol_x,Fenol_x,Tetraclorofenol_x,Triclorofenol_(isómeros)_x,"2,4,6-Triclorofenol_x",Nonilfenol_x,Naftaleno_x,Acenaftileno_x,Acenafteno_x,Fluoreno_x,Fenantreno_x,Antraceno_x,Fluoranteno_x,Pireno_x,Benzo(a)antraceno+criseno_x,Benzo(b)fluoranteno_x,Benzo(k)fluoranteno_x,"Benzo(a)pireno_+_Dibenzo_(a,h)antraceno_x","Indeno(1,2,3-c,d)pireno_x","Benzo(g,h,i)perileno_x",HAPs_totales_x,Granulometría_Arena,Granulometría_Limo,Granulometría_Arcilla,Granulometría_Textura,Carbono_orgánico_total_y,Nitrógeno_total_y,Sulfuros_y,Sulfatos_y,Cianuro_y,SAAM_y,Fósforo_total_y,Amonio_y,Nitritos_y,Nitratos_y,Fenoles_totales,"2,4_D_y","2,4_DB_y",Aletrina_y,AMPA_y,Atrazina_y,Atrazina_2_hidroxi_y,Atrazina_desetil_y,Atrazina_desisopropil_y,Acetamiprid_y,Acetoclor_y,Alacloro_y,Aldicarb_y,Ametrina_y,Azoxistrobina_y,Benazolina_y,Benomilo_y,Bispiribac_y,Boscalid_y,Butóxido_de_piperonilo_y,Carbarilo_y,Carbendazim_y,Carbofurano_y,Cipermetrina_y,Clorantraniliprol_y,Clorimuron_Etil_y,Clorpirifos_(Etil_y_Metil)_y,Ciproconazol_y,Deltametrina_y,Diazinon_y,Dicamba_y,Diclosulam_y,Difenoconazol_y,Diflubenzuron_y,Dimetoato_y,Diuron_y,Epoxiconazol_y,Fenitrotion_y,Fipronil_y,Fludioxonil_y,Flumioxazin_y,Flurocloridona_y,Glifosato_y,Glufosinato_y,Haloxifop_metil_y,Imazapic_y,Imazapir_y,Imazaquin_y,Imidacloprid_y,Imazetapir_y,Kresoxim_metil_y,Lactofen_y,Lambda_cialotrina_y,Linurón_y,Malatión_y,Mancozeb_y,MCPA_y,Metalaxil_y,Metconazol_y,Metolacloro_y,Metomilo_y,Metribuzina_y,Metsulfuron_metil_y,Paratión_etil_y,Pendimetalina_y,Permetrina_y,Picoxistrobina_y,Piraclostrobina_y,Prometrina_y,Spinosad_A_y,Spinosad_D_y,Saflufenacilo_y,Sulfentrazona_y,Sulfluramida_y,TCP_(Metab_Clorpirifos)_y,Tebuconazol_y,Tetrametrina_y,Thiodicarb_y,Tiacloprid_y,Tiametoxam_y,Trifloxistrobina_y,Trifluralina_y,Triticonazol_y,Tropamezona_y,Monensina_y,Salinomicina_y,Lasalocid_y,Maduramicina_y,Semduramicina_y,Tilosina_y,Tetraciclina_y,Oxitetraciclina_y,Doxiciclina_y,Clortetraciclina_y,Metil_parabeno_y,Etil_parabeno_y,Propil_parabeno_y,Butil_parabeno_y,Triclosan_y,Anilina_y,Metiltriclosan_y,Sulfapiridina_y,Sulfadiazina_y,Sulfatiazol_y,Sulfamerazina_y,Sulfametazina_y,Sulfametoxazol_y,Sulfadimetoxina_y,Sulfaguanidina_y,Sulfametoxipiridazina_y,Emamectina_y,Abamectina_y,Moxidectina_y,Doramectina_y,Ivermectina_y,Enrofloxacina,Amoxicilina_y,Cloranfenicol_y,Florfenicol_y,Claritromicina_y,Ciprofloxacina_y,Norfloxacina_y,Azitromicina_y,Cefalexina_y,Eritromicina_y,Metformina_y,Paracetamol_y,Atenolol_y,Cafeína_y,Dipirona_y,Carbamazepina_y,Oxicarbamacepina_y,Difenhidramina_y,Bromazepam_y,Enalapril_y,Sildenafilo_y,Clonazepam_y,Alprazolam_y,Fluoxetina_y,Lorazepam_y,Ibuprofeno_y,Diclofenaco_y,Indometacina_y,Etinilestradiol_y,Estradiol_y,Naftaleno_y,Acenaftileno_y,Acenafteno_y,Fluoreno_y,Fenantreno_y,Antraceno_y,Fluoranteno_y,Pireno_y,Benzo(a)antraceno+criseno_y,Benzo(b)fluoranteno_y,Benzo(k)fluoranteno_y,"Benzo(a)pireno_+_Dibenzo_(a,h)antraceno_y","Indeno(1,2,3-c,d)pireno_y","Benzo(g,h,i)perileno_y",HAPs_totales_y,"2-sec-Butil-4,6-dinitrofenol_y",4-Cloro-3-metilfenol_y,2-Clorofenol_y,o-metilfenol_y,m-metilfenol_y,p-metilfenol_y,"2-Ciclohexil-4,6-dinitrofenol_y","2,4-Diclorofenol_y","2,6-Diclorofenol_y","2,4-Dimetilfenol_y","2,4-Dinitrofenol_y","2-Metil-4,6-dinitrofenol_y",2-Nitrofenol_y,4-Nitrofenol_y,Pentaclorofenol_y,Fenol_y,Tetraclorofenol_y,Triclorofenol_(isómeros)_y,"2,4,6-Triclorofenol_y",Nonilfenol_y,Alfa_HCH_y,Beta_HCH_y,Gama_HCH_y,Heptacloro_y,Aldrin_y,Epóxido_de_heptacloro_(isóm_A)_y,Gama_clordano,Alfa_endosulfan_y,Alfa_clordano_y,Dieldrin_y,DDE_y,Endrin_y,Beta_endosulfan_y,DDD_y,Endosulfán_sulfato_y,DDT_y,Metoxicloro_y,Endrin_cetona_y,Dicofol_y,Aluminio_y,Cromo_y,Manganeso_y,Hierro_y,Cobalto_y,Níquel_y,Cobre_y,Zinc_y,Arsénico_y,Plata_y,Cadmio_y,Estaño_y,Mercurio_y,cloroformo,Plomo_y,Uranio_y,Acetona,Acetonitrilo,Acroleína_(Propenal),Benceno,Cloruro_de_Bencilo,Bromobenceno,Bromoclorometano,Bromoformo_,Bromometano,n-Butanol,2-Butanona_(MEK)_,t-Butil_alcohol,Tetracloruro_de_Carbono,clorobenceno_,1-clorobutano_,cloroetano_,2-cloroetanol_,1-clorohexano,clorometano_,2-clorotolueno_,4-clorotolueno_,"1,2-Diclorobenceno_","1,3-Diclorobenceno_","1,4-Diclorobenceno_","1,3-Dicloropropano","1,2-Dicloropropano_","2,2-Dicloropropano_","1,4-Dioxano_",Acetato_de_Etilo,Etil_benceno_,2-Hexanona_,Isobutil_alcohol_,Metil_tert-butil_eter_(MTBE),Metilciclohexano_,Diclorometano,4-Metil-2-pentanona_(MIBK),Nitrobenceno_(NB),Piridina,Estireno,"1,1,1,2-Tetracloroetano","1,1,2,2-Tetracloroetano",Tetracloroeteno,Tolueno,"1,2,3-Triclorobenceno","1,2,4-Triclorobenceno","1,1,1-Tricloroetano","1,1,2-Tricloroetano","1,2,3-Trimetilbenceno_","1,2,4-Trimetilbenceno_","1,3,5-Trimetilbenceno_",Cloruro_de_Vinilo,m-xileno,o-xileno_,p-xileno_
SI022,12.0,Reserva Ecológica,4/5/2022,2022,otoño,17.5,16,6.7,7.1,Ausencia,Ausencia,Ausencia,Ausencia,3500,300,160,6.1,0.45,0.18,0.15,<2.0,180,45,<0.10,<0.005,<0.001,<10,<0.15,55,Muy deteriorada,San Isidro,-34.465.281,-58.493.061,297.282,275.528,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI022,12.0,Reserva Ecológica,23/8/2022,2022,invierno,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,,,San Isidro,-34.465.281,-58.493.061,297.282,275.528,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI022,12.0,Reserva Ecológica,31/10/2022,2022,Primavera,21,19.0,6.4,7,ausencia,ausencia,ausencia,ausencia,300,160,110,3.6,1.3,0.33,0.32,no se midió,39,29,<0.10,<0.005,<0.001,5.9,<0.15,41,Extremadamente deteriorada,San Isidro,-34.465.281,-58.493.061,297.282,275.528,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0,37.5,0.245,0.125,1203,23.5,ND,ND,ND,ND,3200,34,35.4,ND,ND,<LC,ND,ND,0.1805,3,ND,ND,ND,ND,25.54,3.05,76.92,<LC,ND,<LC,ND,1.58,5,ND,ND,ND,ND,ND,ND,<LC,ND,ND,ND,ND,ND,4700,ND,ND,ND,ND,ND,228.65,ND,ND,ND,ND,ND,ND,ND,12.95,ND,70.3,<LC,ND,ND,ND,ND,ND,ND,ND,1.3,ND,ND,ND,73.45,ND,ND,ND,ND,ND,3.7,ND,ND,ND,ND,ND,ND,<LC,ND,ND,ND,ND,ND,ND,ND,38,ND,29.74,ND,ND,ND,30,<LC,ND,ND,18.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,68.9,ND,ND,4614,29.33,ND,ND,ND,79.05,ND,ND,40.7,2.45,ND,<LC,0.65,ND,ND,ND,ND,571,ND,ND,ND,15.8,4661.4,ND,1.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,33,ND,ND,ND,ND,ND,INT,389,0.27,<LC,<LC,7.49,2.22,ND,<LC,0.84,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.0124,11,2,5,11,ND,ND,29,35,42,ND,ND,ND,ND,<LC,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI024,13.0,Playa Espigón de Pacheco,23/2/2022,2022,Verano,26.5,27,5.3,7.49,Ausencia,Ausencia,Ausencia,Ausencia,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI024,13.0,Playa Espigón de Pacheco,4/5/2022,2022,otoño,17.4,18,6.5,7.39,Ausencia,Ausencia,Ausencia,Ausencia,10000,4500,440,8.2,0.91,0.25,0.25,<2.0,80,31,<0.10,<0.005,<0.001,<10,<0.15,44,Extremadamente deteriorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI024,13.0,Playa Espigón de Pacheco,23/8/2022,2022,invierno,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.06,3.935,0,Arenoso,0.37,<LC,11.5,1617,ND,ND,312.5,1.2,0.095,0.71,ND,<LC,<LC,ND,327.36,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1064.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,INT,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.5,ND,ND,ND,INT,ND,1.69,ND,ND,1.255,INT,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.305,0.0425,ND,ND,ND,ND,ND,<LC,ND,0.012,<LC,ND,<LC,<LC,0.3535,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,5.19,ND,ND,ND,ND,ND,ND,<LC,ND,ND,ND,<LC,ND,ND,ND,ND,<LC,<LC,ND,INT,2805.5,6.35,201.1,6246,32.405,29.945,7.524,24.02,1.596,ND,0.06815,ND,0.232,ND,162.365,0.365,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
SI024,13.0,Playa Espigón de Pacheco,31/10/2022,2022,Primavera,18.4,17.0,8.2,"7,51",ausencia,ausencia,ausencia,ausencia,6500,6200,4000,4.9,1,0.33,0.33,no se midió,30,29,<0.10,6,<0.001,0.6,<0.15,58,Muy deteriorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI023,14.0,Perú Puente,23/2/2022,2022,Verano,26.1,27,1.8,6.2,Ausencia,Ausencia,Ausencia,Presencia,28000,5200,3300,1.9,7.2,0.43,0.32,7.1,29,7.5,<0.10,<0.005,<0.001,<10,<0.20,33,Extremadamente deteriorada,San Isidro,-34.484.169,-5.847.945,297.282,275.528,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI023,14.0,Perú Puente,4/5/2022,2022,otoño,20,17,1.39,7.4,Ausencia,Ausencia,Ausencia,Presencia,96000,44000,4200,10.8,5.7,0.77,0.73,5.2,57,2.5,<0.10,<0.005,<0.001,<10,<0.15,35,Extremadamente deteriorada,San Isidro,-34.484.169,-5.847.945,297.282,275.528,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI023,14.0,Perú Puente,23/8/2022,2022,invierno,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,no se midió,,,San Isidro,-34.484.169,-5.847.945,297.282,275.528,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
